available_bikes,month,day,hour,day_of_the_week,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_last_hour,clouds_all,weather_main,available_bikes_1h
11,1,15,13,1,8.92,4.4,1014,81,5.1,230,0.0,75,1,23
23,1,15,14,1,9.06,4.15,1013,81,5.7,220,0.0,75,1,23
23,1,15,15,1,9.03,3.41,1012,81,6.7,220,0.0,75,1,19
19,1,15,16,1,9.02,4.52,1012,81,5.1,220,0.0,75,1,11
11,1,15,17,1,8.98,4.05,1011,81,5.7,220,0.0,75,1,15
15,1,15,18,1,9.04,4.12,1010,81,5.7,210,0.0,75,1,14
14,1,15,19,1,8.84,3.88,1009,81,5.7,210,0.0,75,1,15
15,1,15,20,1,8.79,3.12,1008,81,6.7,220,0.0,75,1,21
21,1,15,21,1,8.78,3.46,1007,81,6.2,210,0.0,75,3,21
21,1,15,22,1,8.91,3.62,1007,81,6.2,200,0.0,75,1,40
40,1,15,23,1,8.91,3.62,1005,81,6.2,220,0.0,75,3,40
40,1,16,0,2,8.53,4.28,1005,81,4.6,220,0.0,75,1,40
40,1,16,1,2,8.81,3.37,1004,87,6.7,220,0.0,75,1,40
40,1,16,2,2,8.05,3.57,1002,87,5.1,220,0.0,40,1,40
40,1,16,3,2,8.38,3.33,1002,81,5.7,220,0.5,75,2,40
40,1,16,4,2,6.23,-0.47,1003,86,7.7,290,0.25,75,2,40
40,1,16,5,2,5.99,2.47,1002,86,3.1,230,0.25,75,2,39
39,1,16,6,2,5.89,2.0,1002,86,3.6,240,0.43,75,2,35
35,1,16,7,2,5.57,0.92,1002,86,4.6,250,0.0,75,1,28
28,1,16,8,2,5.51,0.85,1002,86,4.6,250,0.0,75,1,0
0,1,16,9,2,4.64,0.53,1002,86,3.6,240,0.0,40,1,0
0,1,16,10,2,4.78,1.05,1002,86,3.1,240,0.0,20,1,0
0,1,16,11,2,6.04,2.02,1003,81,3.6,230,0.0,20,1,0
0,1,16,12,2,6.42,1.58,1002,75,4.6,240,0.0,40,1,0
0,1,16,13,2,6.85,1.15,1002,70,5.7,250,0.0,20,1,17
17,1,16,14,2,6.58,2.31,1001,70,3.6,240,0.0,20,1,17
17,1,16,15,2,6.07,1.36,1000,81,4.6,250,0.39,75,2,15
15,1,16,16,2,5.04,0.3,1001,86,4.6,270,1.27,75,2,16
16,1,16,17,2,4.45,0.15,1001,93,4.1,270,0.76,75,2,26
26,1,16,18,2,4.16,-2.2,1001,86,6.7,280,0.0,75,1,22
22,1,16,19,2,3.1,-3.6,1002,93,7.2,280,0.0,20,1,27
27,1,16,20,2,2.59,-3.84,1003,93,6.7,270,0.0,20,1,28
28,1,16,21,2,2.46,-3.29,1003,93,5.7,270,0.0,20,1,29
29,1,16,22,2,2.36,-3.41,1004,93,5.7,260,0.0,20,1,27
27,1,16,23,2,2.41,-1.7,1005,86,3.1,250,0.0,40,1,29
29,1,17,0,3,2.75,-2.96,1006,93,5.7,280,0.0,40,1,29
29,1,17,1,3,2.42,-4.04,1008,93,6.7,310,0.0,20,1,29
29,1,17,2,3,2.11,-3.44,1009,86,5.1,320,0.0,20,1,29
29,1,17,3,3,2.04,-5.13,1010,80,7.2,320,0.0,20,1,29
29,1,17,4,3,1.29,-5.28,1010,80,6.2,300,0.0,20,1,29
29,1,17,5,3,0.87,-4.63,1011,80,4.6,280,0.0,40,1,28
28,1,17,6,3,0.2,-6.38,1014,86,6.2,280,0.0,75,1,27
27,1,17,7,3,-0.08,-7.75,1015,86,7.7,300,0.0,20,1,26
26,1,17,8,3,0.18,-5.76,1014,80,5.1,300,0.0,20,1,0
0,1,17,9,3,-0.52,-6.42,1016,86,5.1,280,0.0,20,1,1
1,1,17,10,3,0.81,-5.05,1017,80,5.1,270,0.0,20,1,0
0,1,17,11,3,2.41,-4.16,1018,74,6.2,280,0.0,20,1,0
0,1,17,12,3,3.18,-1.82,1017,74,4.1,280,0.0,20,1,0
0,1,17,13,3,3.25,-1.39,1017,74,3.6,250,0.0,75,1,21
21,1,17,14,3,3.27,-1.56,1017,80,4.1,280,0.0,75,1,20
20,1,17,15,3,3.26,-0.87,1017,80,3.1,280,0.0,75,1,14
14,1,17,16,3,2.69,-0.82,1017,80,2.1,240,0.0,75,1,13
13,1,17,17,3,1.98,-1.49,1016,86,2.1,230,0.0,75,1,9
9,1,17,18,3,1.43,-1.83,1016,80,1.5,0,0.0,75,1,5
5,1,17,19,3,1.39,-1.88,1017,80,1.5,0,0.0,75,1,10
10,1,17,20,3,1.02,-1.81,1016,86,1.0,210,0.0,75,1,12
12,1,17,21,3,1.06,-2.12,1016,86,1.5,160,0.0,75,1,11
11,1,17,22,3,1.83,-2.64,1016,74,3.1,150,0.0,75,1,10
10,1,17,23,3,2.92,-2.36,1015,64,4.1,140,0.0,75,1,9
9,1,18,0,4,3.0,-3.27,1014,69,5.7,160,0.0,75,1,9
9,1,18,1,4,3.85,-0.62,1013,64,3.1,150,0.0,75,1,9
9,1,18,2,4,3.73,-1.67,1012,69,4.6,150,0.5,75,2,9
9,1,18,3,4,4.67,-0.79,1011,75,5.1,150,0.0,75,1,9
9,1,18,4,4,4.74,-0.71,1010,75,5.1,160,0.17,75,2,9
9,1,18,5,4,3.87,-1.99,1009,80,5.7,160,0.39,75,2,7
7,1,18,6,4,4.09,-1.93,1009,86,6.2,140,1.02,75,2,3
3,1,18,7,4,4.76,-2.97,1008,86,8.8,140,0.25,75,2,2
2,1,18,8,4,4.95,-1.98,1005,86,7.7,150,1.12,75,2,2
2,1,18,9,4,6.04,-1.04,1005,86,8.2,140,0.25,75,3,2
2,1,18,9,4,6.04,-1.04,1005,86,8.2,140,0.25,75,2,0
0,1,18,10,4,6.68,0.8,1005,87,6.7,150,0.0,75,1,0
0,1,18,11,4,7.74,1.86,1007,81,6.7,160,0.0,75,1,0
0,1,18,12,4,8.33,5.09,1005,81,3.1,160,0.0,75,1,10
10,1,18,13,4,8.91,5.37,1006,70,3.1,190,0.0,75,1,7
7,1,18,14,4,8.17,4.55,1004,81,3.6,220,0.0,75,1,11
11,1,18,15,4,8.12,5.54,1004,81,2.1,210,0.0,75,1,20
20,1,18,16,4,7.74,5.5,1004,81,1.5,0,0.0,75,1,9
9,1,18,17,4,7.38,4.65,1004,81,2.1,170,0.0,75,1,9
9,1,18,18,4,6.7,4.27,1006,81,1.5,0,0.0,75,1,22
22,1,18,19,4,6.79,4.38,1005,81,1.5,0,0.0,75,1,23
23,1,18,20,4,6.38,3.47,1005,81,2.1,210,0.0,40,1,23
23,1,18,21,4,5.53,2.87,1005,80,1.5,140,0.0,40,1,20
20,1,18,22,4,4.94,2.35,1003,86,1.5,150,0.0,75,1,19
19,1,18,23,4,4.64,2.2,1003,93,1.5,120,0.0,75,1,22
22,1,19,0,5,5.03,2.66,1003,93,1.5,0,0.5,90,2,23
23,1,19,1,5,4.79,2.73,1003,93,1.0,220,0.22,90,2,23
23,1,19,2,5,5.02,2.8,1005,86,1.0,290,0.13,90,2,23
23,1,19,3,5,4.98,2.4,1005,86,1.5,270,0.5,75,2,23
23,1,19,4,5,4.92,3.23,1003,93,0.5,0,0.0,75,3,23
23,1,19,5,5,5.27,3.29,1003,93,1.0,0,0.5,90,3,23
23,1,19,6,5,5.43,3.14,1003,93,1.5,0,0.0,75,3,22
22,1,19,7,5,5.34,1.56,1003,93,3.6,280,0.0,75,1,23
23,1,19,8,5,5.02,2.08,1004,100,2.6,290,0.0,75,1,22
22,1,19,9,5,5.04,2.25,1004,93,2.1,290,0.0,75,1,19
19,1,19,10,5,5.68,2.66,1005,93,2.6,290,0.0,75,1,19
19,1,19,11,5,5.88,2.9,1005,93,2.6,320,0.0,75,1,17
17,1,19,12,5,5.93,2.61,1006,93,3.1,330,0.0,75,1,14
14,1,19,13,5,6.53,3.33,1007,93,3.1,310,0.0,75,1,12
12,1,19,14,5,6.72,3.56,1007,93,3.1,300,0.0,40,1,7
7,1,19,15,5,6.61,2.89,1007,87,3.6,280,0.0,75,1,7
7,1,19,16,5,6.54,2.96,1006,81,3.1,300,0.0,75,1,8
8,1,19,17,5,6.01,3.41,1007,93,2.1,310,0.0,75,3,7
7,1,19,18,5,5.78,3.13,1007,93,2.1,290,0.0,75,3,7
7,1,19,19,5,5.65,2.63,1008,93,2.6,300,0.5,75,3,10
10,1,19,20,5,5.41,3.11,1009,93,1.5,300,0.0,75,1,10
10,1,19,21,5,5.36,2.63,1009,93,2.1,290,0.25,75,2,7
7,1,19,22,5,5.04,2.1,1010,100,2.6,290,0.5,75,3,7
7,1,19,22,5,5.04,2.1,1010,100,2.6,290,0.5,75,4,7
7,1,19,23,5,5.03,2.44,1011,100,2.1,280,0.25,75,3,7
7,1,19,23,5,5.03,2.44,1011,100,2.1,280,0.25,75,2,9
9,1,20,0,6,5.09,1.96,1011,93,2.6,280,0.5,75,3,9
9,1,20,0,6,5.09,1.96,1011,93,2.6,280,0.5,75,4,9
9,1,20,1,6,5.09,1.96,1012,93,2.6,290,0.0,90,3,9
9,1,20,1,6,5.09,1.96,1012,93,2.6,290,0.0,90,4,9
9,1,20,2,6,5.01,1.87,1012,93,2.6,290,0.25,90,3,9
9,1,20,2,6,5.01,1.87,1012,93,2.6,290,0.25,90,2,9
9,1,20,2,6,5.01,1.87,1012,93,2.6,290,0.25,90,4,9
9,1,20,3,6,5.0,1.85,1013,93,2.6,290,0.0,90,4,9
9,1,20,4,6,4.9,1.74,1013,93,2.6,280,0.0,90,3,9
9,1,20,4,6,4.9,1.74,1013,93,2.6,280,0.0,90,4,9
9,1,20,5,6,4.98,1.83,1014,93,2.6,290,0.5,75,3,9
9,1,20,5,6,4.98,1.83,1014,93,2.6,290,0.5,75,4,8
8,1,20,6,6,4.97,2.17,1015,93,2.1,290,0.5,75,3,8
8,1,20,6,6,4.97,2.17,1015,93,2.1,290,0.5,75,4,7
7,1,20,7,6,4.89,1.72,1016,93,2.6,260,0.0,90,4,5
5,1,20,8,6,4.98,1.13,1017,93,3.6,280,0.0,90,1,3
3,1,20,9,6,5.11,0.58,1018,93,4.6,290,0.25,90,2,3
3,1,20,10,6,5.17,0.86,1019,100,4.6,290,0.0,90,1,4
4,1,20,11,6,5.67,0.48,1020,93,5.7,310,0.0,75,1,2
2,1,20,12,6,6.72,1.2,1020,87,6.2,340,0.0,75,1,0
0,1,20,13,6,6.93,0.9,1021,81,6.7,330,0.0,75,1,0
0,1,20,14,6,6.91,1.38,1022,75,5.7,330,0.0,75,1,0
0,1,20,15,6,6.74,0.83,1022,75,6.2,330,0.0,75,1,0
0,1,20,16,6,6.23,0.24,1022,75,6.2,310,0.0,75,1,1
1,1,20,17,6,4.51,-0.67,1023,86,5.1,320,0.0,75,1,0
0,1,20,18,6,2.85,-2.24,1024,86,4.6,310,0.0,75,1,2
2,1,20,19,6,2.06,-3.15,1025,86,4.6,290,0.0,40,1,19
19,1,20,20,6,1.8,-2.4,1025,86,3.1,280,0.0,40,1,21
21,1,20,21,6,1.3,-3.16,1026,93,3.6,280,0.0,20,1,20
20,1,20,22,6,0.87,-4.03,1026,92,4.1,290,0.0,20,1,20
20,1,20,23,6,0.66,-4.27,1026,92,4.1,290,0.0,20,1,21
21,1,21,0,0,0.5,-4.8,1026,92,4.6,280,0.0,20,1,23
23,1,21,1,0,-0.05,-4.72,1026,92,3.6,270,0.0,20,1,23
23,1,21,2,0,-0.71,-4.62,1025,100,2.6,230,0.0,20,1,23
23,1,21,3,0,-0.22,-4.33,1025,86,2.6,250,0.0,20,1,23
23,1,21,4,0,0.03,-4.05,1025,86,2.6,250,0.0,20,1,23
23,1,21,5,0,-0.22,-5.03,1024,86,3.6,250,0.0,20,1,21
21,1,21,6,0,0.43,-3.95,1023,86,3.1,240,0.0,40,1,19
19,1,21,7,0,0.6,-3.41,1023,86,2.6,250,0.0,40,1,1
1,1,21,8,0,0.63,-3.73,1022,86,3.1,220,0.0,75,1,0
0,1,21,9,0,1.37,-2.54,1021,86,2.6,200,0.0,75,1,0
0,1,21,10,0,2.54,-1.84,1020,74,3.1,190,0.0,75,1,0
0,1,21,11,0,3.49,-1.66,1019,80,4.6,200,0.0,75,1,0
0,1,21,12,0,4.45,-1.21,1017,69,5.1,200,0.0,75,1,19
19,1,21,13,0,4.99,-0.57,1015,70,5.1,190,0.0,75,1,14
14,1,21,14,0,5.23,-0.92,1013,75,6.2,200,0.0,75,1,12
12,1,21,15,0,6.02,-0.71,1011,75,7.2,200,0.25,75,2,11
11,1,21,16,0,6.09,-1.56,1009,81,8.8,200,0.54,75,2,24
24,1,21,17,0,5.91,-1.35,1007,81,8.2,200,0.76,75,2,32
32,1,21,18,0,5.52,-1.31,1007,86,7.7,200,1.02,75,2,32
32,1,21,19,0,3.28,-1.57,1008,93,4.6,250,1.27,75,2,36
36,1,21,20,0,2.64,-2.49,1007,86,4.6,240,0.0,40,1,36
36,1,21,21,0,2.23,-3.14,1007,93,5.1,250,0.0,40,1,36
36,1,21,22,0,1.81,-5.1,1007,93,7.2,260,0.0,40,1,36
36,1,21,23,0,1.85,-3.39,1007,86,4.6,240,0.0,40,1,36
36,1,22,0,1,1.91,-3.51,1007,93,5.1,250,0.0,40,1,36
36,1,22,1,1,2.09,-4.24,1006,86,6.2,250,0.0,40,1,36
36,1,22,2,1,1.52,-6.13,1006,93,8.2,260,0.0,40,1,36
36,1,22,3,1,1.08,-4.62,1005,86,5.1,250,0.0,40,1,36
36,1,22,4,1,1.08,-4.11,1004,93,4.6,240,0.0,40,1,36
36,1,22,5,1,1.3,-4.02,1004,86,4.6,240,0.0,40,1,35
35,1,22,6,1,1.33,-4.18,1003,93,5.1,240,0.0,40,1,34
34,1,22,7,1,2.0,-3.22,1002,86,4.6,240,0.0,75,1,37
37,1,22,8,1,1.9,-3.68,1002,86,5.1,240,0.0,75,1,0
0,1,22,9,1,1.65,-4.74,1002,86,6.2,250,0.0,40,1,1
1,1,22,10,1,2.08,-4.6,1001,86,6.7,250,0.0,40,1,2
2,1,22,11,1,2.56,-4.75,1001,86,7.7,260,0.0,75,1,0
0,1,22,12,1,3.04,-4.2,1000,86,7.7,270,0.0,40,1,13
13,1,22,13,1,3.46,-2.82,1000,80,6.2,260,0.0,20,1,10
10,1,22,14,1,3.41,-3.07,999,86,6.7,270,0.0,40,1,8
8,1,22,15,1,3.36,-2.58,999,80,5.7,260,0.0,20,1,4
4,1,22,16,1,2.45,-3.47,999,86,5.7,260,0.0,20,1,22
22,1,22,17,1,2.67,-2.8,999,86,5.1,270,0.0,20,1,31
31,1,22,18,1,2.19,-3.35,999,86,5.1,260,0.0,40,1,31
31,1,22,19,1,2.19,-3.0,999,86,4.6,260,0.0,20,1,34
34,1,22,20,1,1.64,-4.24,999,93,5.7,260,0.0,20,1,34
34,1,22,21,1,1.46,-4.18,999,86,5.1,270,0.0,20,1,35
35,1,22,22,1,1.45,-4.04,999,93,5.1,260,0.0,20,1,38
38,1,22,23,1,1.06,-5.28,1000,92,6.2,270,0.0,40,1,37
37,1,23,0,2,1.42,-4.49,1000,93,5.7,270,0.0,75,1,36
36,1,23,1,2,0.92,-4.92,1001,100,5.7,280,0.0,75,1,36
36,1,23,2,2,0.62,-5.61,1001,100,6.2,280,0.0,40,1,36
36,1,23,3,2,0.54,-5.87,1001,92,6.2,270,0.0,40,1,36
36,1,23,4,2,0.49,-5.93,1001,92,6.2,270,0.0,40,1,36
36,1,23,5,2,0.89,-5.12,1002,92,5.7,270,0.0,40,1,35
35,1,23,6,2,0.66,-5.57,1003,100,6.2,280,0.0,40,1,34
34,1,23,7,2,1.23,-3.94,1003,93,4.6,270,0.0,40,1,30
30,1,23,8,2,1.39,-4.53,1004,93,5.7,270,0.0,75,1,1
1,1,23,9,2,1.41,-3.39,1004,93,4.1,270,0.0,75,1,3
3,1,23,10,2,1.91,-2.11,1005,93,3.1,260,0.0,75,1,0
0,1,23,11,2,2.9,-1.66,1005,93,4.1,260,0.0,75,1,17
17,1,23,12,2,3.32,-1.35,1005,86,4.1,260,0.0,75,1,9
9,1,23,13,2,3.83,-0.23,1006,93,3.6,260,0.0,75,1,6
6,1,23,14,2,3.87,-0.34,1005,100,4.1,250,0.0,75,1,8
8,1,23,15,2,4.26,-0.77,1005,93,5.1,260,0.0,75,1,19
19,1,23,16,2,4.3,-0.37,1006,93,4.6,270,0.0,75,1,15
15,1,23,17,2,4.21,-0.83,1006,93,5.1,260,0.0,75,1,12
12,1,23,18,2,4.25,0.27,1006,93,3.6,260,0.0,75,1,26
26,1,23,19,2,4.18,0.19,1007,93,3.6,250,0.0,75,1,30
30,1,23,20,2,4.18,-0.16,1007,93,4.1,250,0.0,75,1,29
29,1,23,21,2,4.1,0.09,1007,93,3.6,250,0.0,75,1,28
28,1,23,22,2,3.94,-0.45,1007,93,4.1,250,0.0,75,1,30
30,1,23,23,2,4.36,0.24,1008,100,4.1,250,0.0,75,3,33
33,1,24,0,3,4.05,0.57,1008,100,3.1,250,0.0,75,3,32
32,1,24,1,3,4.47,1.42,1008,100,2.6,250,0.0,75,3,32
32,1,24,1,3,4.47,1.42,1008,100,2.6,250,0.0,75,4,32
32,1,24,2,3,5.06,0.88,1009,93,4.1,270,0.0,75,4,32
32,1,24,3,3,5.07,0.89,1009,93,4.1,270,0.0,75,1,32
32,1,24,4,3,5.14,1.87,1008,100,3.1,270,0.0,75,4,32
32,1,24,5,3,5.15,1.54,1009,100,3.6,270,0.0,75,4,30
30,1,24,6,3,5.14,0.82,1009,100,4.6,270,0.0,75,4,29
29,1,24,7,3,5.56,2.38,1009,100,3.1,270,0.25,75,2,29
29,1,24,8,3,6.03,3.08,1009,93,2.6,250,0.51,75,2,4
4,1,24,9,3,6.0,3.82,1010,93,1.5,0,0.35,75,2,0
0,1,24,10,3,6.11,3.4,1011,100,2.6,250,0.25,75,3,0
0,1,24,10,3,6.11,3.4,1011,100,2.6,250,0.25,75,2,1
1,1,24,11,3,6.62,4.79,1011,100,1.5,0,0.51,75,3,1
1,1,24,11,3,6.62,4.79,1011,100,1.5,0,0.51,75,2,0
0,1,24,12,3,7.39,5.31,1010,100,2.1,190,0.51,75,3,0
0,1,24,12,3,7.39,5.31,1010,100,2.1,190,0.51,75,2,0
0,1,24,13,3,8.19,6.72,1010,100,1.5,0,0.76,75,2,1
1,1,24,14,3,9.46,7.89,1010,100,2.1,240,0.76,75,3,1
1,1,24,14,3,9.46,7.89,1010,100,2.1,240,0.76,75,2,2
2,1,24,15,3,9.84,4.87,1011,93,6.7,280,0.25,75,3,2
2,1,24,15,3,9.84,4.87,1011,93,6.7,280,0.25,75,2,16
16,1,24,16,3,9.49,4.36,1011,100,7.2,280,0.0,75,1,11
11,1,24,17,3,9.79,4.46,1012,93,7.2,280,0.0,75,3,4
4,1,24,18,3,9.85,4.64,1012,87,6.7,280,0.0,75,1,8
8,1,24,19,3,9.82,3.91,1013,87,7.7,280,0.0,75,1,9
9,1,24,20,3,9.76,4.53,1013,87,6.7,270,0.0,75,1,10
10,1,24,21,3,9.49,3.85,1013,87,7.2,270,0.0,75,1,13
13,1,24,22,3,9.48,4.42,1014,93,6.7,270,0.0,75,1,13
13,1,24,23,3,9.75,4.76,1014,93,6.7,270,0.0,75,1,15
15,1,25,0,4,9.75,5.46,1014,93,5.7,270,0.0,75,1,16
16,1,25,1,4,9.75,4.76,1014,93,6.7,260,0.0,75,1,16
16,1,25,2,4,9.51,5.43,1014,100,5.7,260,0.0,75,1,16
16,1,25,3,4,9.79,5.16,1014,93,6.2,270,0.0,75,1,16
16,1,25,4,4,9.8,5.17,1014,93,6.2,270,0.0,75,1,16
16,1,25,5,4,9.85,4.99,1014,87,6.2,270,0.0,75,1,15
15,1,25,6,4,9.83,4.62,1014,87,6.7,270,0.0,75,1,12
12,1,25,7,4,9.33,3.31,1014,87,7.7,270,0.0,75,1,11
11,1,25,8,4,8.92,3.85,1014,87,6.2,260,0.0,75,1,2
2,1,25,9,4,9.05,3.89,1015,93,6.7,260,0.0,75,1,0
0,1,25,10,4,9.13,4.0,1015,93,6.69,270,0.0,75,1,0
0,1,25,11,4,9.76,4.53,1015,87,6.7,260,0.0,75,1,0
0,1,25,12,4,9.76,4.77,1015,93,6.7,260,0.0,75,1,9
9,1,25,13,4,9.99,4.12,1015,87,7.7,260,0.0,75,1,11
11,1,25,14,4,9.99,4.47,1015,87,7.2,270,0.0,75,1,11
11,1,25,15,4,10.05,4.54,1014,87,7.2,260,0.0,75,1,9
9,1,25,16,4,9.88,4.68,1014,87,6.7,260,0.0,75,1,17
17,1,25,17,4,9.47,3.94,1014,81,6.7,250,0.0,75,1,16
16,1,25,18,4,8.97,2.99,1014,81,7.2,260,0.0,75,1,15
15,1,25,19,4,8.97,3.34,1013,81,6.7,260,0.0,75,1,17
17,1,25,20,4,8.83,2.82,1013,81,7.2,250,0.0,90,1,16
16,1,25,21,4,8.5,2.07,1013,81,7.7,260,0.0,90,1,15
15,1,25,22,4,7.85,2.9,1012,87,5.7,240,0.0,75,1,16
16,1,25,23,4,7.93,3.42,1012,87,5.1,240,0.0,75,1,18
18,1,26,0,5,7.93,3.77,1011,87,4.6,240,0.0,75,1,17
17,1,26,1,5,8.0,4.42,1010,93,4.1,230,0.0,75,3,17
17,1,26,2,5,8.03,4.1,1009,93,4.6,220,0.0,75,1,17
17,1,26,3,5,7.97,4.73,1008,93,3.6,230,0.0,75,1,17
17,1,26,4,5,8.18,4.29,1007,93,4.6,230,0.0,75,1,17
17,1,26,5,5,8.04,3.55,1005,87,5.1,220,0.0,75,1,17
17,1,26,6,5,8.16,3.49,1004,93,5.7,210,0.0,75,3,15
15,1,26,7,5,7.9,2.61,1003,87,6.2,210,0.0,75,1,15
15,1,26,8,5,7.93,3.0,1001,87,5.7,200,0.0,75,1,14
14,1,26,9,5,8.43,3.39,999,81,5.7,200,0.0,75,1,13
13,1,26,10,5,8.78,3.81,998,81,5.7,200,0.0,75,1,13
13,1,26,11,5,9.58,3.53,994,76,7.2,190,0.0,75,1,12
12,1,26,12,5,8.99,3.82,992,93,6.7,210,1.12,75,2,13
13,1,26,13,5,9.05,4.36,990,87,5.7,220,0.76,75,2,12
12,1,26,14,5,8.5,3.12,989,81,6.2,240,0.25,75,2,10
10,1,26,15,5,8.43,2.82,987,75,6.2,240,0.3,40,2,8
8,1,26,16,5,7.69,3.62,986,81,4.1,240,0.3,75,2,6
6,1,26,17,5,7.16,3.04,985,93,4.6,230,0.25,40,2,2
2,1,26,18,5,7.14,3.72,984,93,3.6,240,0.24,40,2,0
0,1,26,19,5,7.11,4.03,984,93,3.1,260,0.17,75,2,0
0,1,26,20,5,6.3,1.11,985,100,6.2,290,1.27,40,2,0
0,1,26,21,5,6.2,-0.63,986,93,8.2,300,0.76,40,2,0
0,1,26,22,5,6.0,-6.9,987,86,16.5,310,0.51,75,2,0
0,1,26,23,5,5.01,-6.42,990,80,13.9,340,0.76,75,2,2
2,1,27,0,6,4.47,-6.69,992,80,13.4,330,0.0,75,1,1
1,1,27,1,6,4.38,-7.94,995,64,14.4,330,0.0,75,1,1
1,1,27,2,6,3.45,-5.63,996,69,9.8,320,0.0,40,1,1
1,1,27,3,6,2.94,-6.9,997,69,10.8,310,0.0,75,1,1
1,1,27,4,6,2.18,-8.19,998,80,11.8,310,0.0,20,1,1
1,1,27,5,6,2.74,-7.13,999,69,10.8,300,0.0,20,1,1
1,1,27,6,6,2.41,-8.5,1000,74,12.4,300,0.0,20,1,0
0,1,27,7,6,2.16,-6.61,1000,74,9.3,300,0.0,20,1,0
0,1,27,8,6,2.19,-6.22,1001,74,8.8,290,0.0,20,1,1
1,1,27,9,6,2.54,-7.0,1002,69,10.3,290,0.0,20,1,1
1,1,27,10,6,3.12,-6.0,1002,69,9.8,290,0.0,20,1,2
2,1,27,11,6,4.04,-5.66,1004,69,10.8,290,0.0,20,1,0
0,1,27,12,6,4.78,-4.73,1003,60,10.3,310,0.0,20,1,0
0,1,27,13,6,5.1,-4.58,1001,65,10.8,300,0.0,20,1,0
0,1,27,14,6,5.36,-5.55,1001,60,12.4,300,0.0,40,1,20
20,1,27,15,6,4.19,-3.93,1002,75,8.8,290,0.0,75,1,18
18,1,27,16,6,3.63,-2.97,1004,80,6.7,280,0.0,75,1,13
13,1,27,17,6,2.74,-3.99,1002,80,6.7,290,0.0,75,1,13
13,1,27,18,6,2.43,-3.22,1002,80,5.1,270,0.0,75,1,11
11,1,27,19,6,1.37,-3.94,1004,86,4.6,280,0.0,40,1,10
10,1,27,20,6,1.2,-5.25,1004,86,6.2,270,0.0,32,1,7
7,1,27,21,6,0.86,-4.52,1004,86,4.6,270,0.0,60,1,7
7,1,27,22,6,0.62,-5.43,1005,92,5.7,270,0.0,78,1,7
7,1,27,23,6,0.62,-4.31,1005,92,4.1,280,0.0,75,1,7
7,1,28,0,0,0.85,-4.4,1006,92,4.6,280,0.0,75,1,8
8,1,28,1,0,1.19,-4.49,1006,86,5.1,270,0.0,75,1,8
8,1,28,2,0,1.32,-4.19,1006,93,5.1,270,0.0,75,1,8
8,1,28,3,0,0.98,-3.9,1006,92,4.1,280,0.0,75,1,8
8,1,28,4,0,0.76,-3.8,1006,92,3.6,270,0.0,40,1,8
8,1,28,5,0,0.46,-4.14,1006,92,3.6,270,0.0,75,1,8
8,1,28,6,0,0.45,-4.51,1006,92,4.1,270,0.0,40,1,7
7,1,28,7,0,0.46,-4.84,1007,92,4.6,270,0.0,40,1,2
2,1,28,8,0,0.37,-4.43,1008,100,4.1,280,0.0,75,6,1
1,1,28,9,0,0.76,-4.68,1009,100,5.1,280,0.0,75,1,0
0,1,28,10,0,1.39,-3.41,1010,93,4.1,280,0.0,75,1,1
1,1,28,11,0,2.85,-1.72,1011,93,4.1,280,0.0,75,1,1
1,1,28,12,0,4.09,-0.97,1011,80,4.6,280,0.0,20,1,0
0,1,28,13,0,5.32,-0.81,1010,75,6.2,290,0.0,20,1,14
14,1,28,14,0,5.62,-0.62,1010,70,6.2,270,0.0,20,1,13
13,1,28,15,0,5.24,-0.91,1010,75,6.2,260,0.0,40,1,10
10,1,28,16,0,4.87,-1.33,1010,75,6.2,260,0.5,75,2,0
0,1,28,17,0,4.15,-1.86,1010,86,6.2,260,0.0,75,1,20
20,1,28,18,0,3.64,-1.33,1010,86,4.6,250,0.0,40,1,17
17,1,28,19,0,3.28,-1.05,1010,86,3.6,240,0.0,40,1,14
14,1,28,20,0,3.0,-1.72,1009,86,4.1,240,0.0,20,1,15
15,1,28,21,0,2.97,-1.41,1008,86,3.6,240,0.0,75,1,15
15,1,28,22,0,3.01,-1.36,1007,86,3.6,230,0.0,75,1,33
33,1,28,23,0,3.01,-1.51,1007,80,3.6,230,0.0,75,1,33
33,1,29,0,1,3.38,-0.74,1006,80,3.1,220,0.0,75,1,34
34,1,29,1,1,4.0,-0.73,1004,80,4.1,240,0.5,75,2,34
34,1,29,2,1,4.09,-0.46,1003,86,4.1,220,0.11,75,2,34
34,1,29,3,1,4.01,-0.9,1002,86,4.6,220,0.17,75,2,34
34,1,29,4,1,3.53,-1.11,1000,86,4.1,220,0.2,75,2,34
34,1,29,5,1,3.17,-1.0,999,93,3.6,230,0.15,75,2,32
32,1,29,6,1,3.04,-1.5,998,93,4.1,230,0.25,75,2,29
29,1,29,7,1,3.0,-1.9,996,93,4.6,230,0.25,75,2,24
24,1,29,8,1,2.86,-2.06,996,93,4.6,240,1.02,75,2,18
18,1,29,9,1,1.76,-4.8,996,93,6.7,260,2.03,75,2,19
19,1,29,10,1,1.99,-5.24,997,93,7.7,280,0.25,75,3,19
19,1,29,10,1,1.99,-5.24,997,93,7.7,280,0.25,75,2,14
14,1,29,11,1,2.04,-5.18,997,93,7.7,270,0.25,75,2,13
13,1,29,12,1,2.58,-6.89,996,86,10.8,280,0.0,40,1,11
